kategori,alt_kategori,urun_adi,fiyat,birim,miktar
Temel Gıda,Baharat,Arifoğlu Karbonat,29.99,1,
Temel Gıda,Baharat,Dr. Oetker Karbonat,8.5,1,
Temel Gıda,Baharat,Arifoğlu Çörek Otu,36.99,1,
Temel Gıda,Baharat,Arifoğlu Kuş Üzümü,42.5,1,
Temel Gıda,Baharat,Arifoğlu Çam Fıstığı,83.5,1,
Temel Gıda,Baharat,Bağdat Karanfil,44.5,1,
Temel Gıda,Baharat,Arifoğlu Karanfil,44.5,1,
Temel Gıda,Baharat,Arifoğlu Fesleğen,27.99,1,
Temel Gıda,Baharat,Arifoğlu Biberiye,9.99,1,
Temel Gıda,Baharat,Green Life Öğütülmüş Karabiber,53.1,1,
Temel Gıda,Baharat,Green Life Tatlı Kırmızıbiber,41.99,1,
Temel Gıda,Baharat,Green Life Kırmızı Pul Biber,47.2,1,
Temel Gıda,Baharat,Green Life Öğütülmüş Kimyon,69.2,1,
Temel Gıda,Baharat,Green Life Kekik,21.6,1,
Temel Gıda,Baharat,Green Life Nane,19.99,1,
Temel Gıda,Baharat,Green Life Öğütülmüş Tarçın,39.5,1,
Temel Gıda,Baharat,Green Life Kabuk Tarçın,124.95,1,
Temel Gıda,Baharat,Green Life Öğütülmüş Zerdeçal,69.2,1,
Temel Gıda,Baharat,Green Life Öğütülmüş Zencefil,82.99,1,
Temel Gıda,Baharat,Green Life Kırmızı Pulbiber,86.6,1,
Temel Gıda,Baharat,Green Life Hindistan Cevizi,29.4,1,
Temel Gıda,Baharat,Green Life Sumak,33.3,1,
Temel Gıda,Baharat,Green Life Susam,39.1,1,
Temel Gıda,Baharat,Green Life Çörek Otu,39.1,1,
Temel Gıda,Baharat,Bağdat Kabuk Tarçın,72.5,1,
Temel Gıda,Baharat,Green Life Limon Tuzu,98.3,1,
Temel Gıda,Baharat,Green Life Kuş Üzümü,32.5,1,
Temel Gıda,Baharat,Green Life Tane Karanfil,46.4,1,
Temel Gıda,Baharat,Green Life Defne Yaprağı,34.5,1,
Temel Gıda,Baharat,Bağdat Defne Yaprağı,27.99,1,
Temel Gıda,Baharat,Green Life Cajun Çeşnisi,79.5,1,
Temel Gıda,Baharat,Knorr Köfte Harcı,44.5,1,
Temel Gıda,Baharat,Knorr Çıtır Pane Harcı,45.5,1,
Temel Gıda,Baharat,Knorr Fırında Tavuk Çeşnisi Mangal Lezzeti,44.5,1,
Temel Gıda,Baharat,Knorr Fırında Tavuk Çeşnisi Baharatlı ve Sarımsaklı,44.5,1,
Temel Gıda,Baharat,Knorr Çiğ Köfte Harcı,49.99,1,
Temel Gıda,Baharat,Knorr Humus,49.99,1,
Temel Gıda,Baharat,Chef Seasons Kajun Çeşnisi,61.99,1,
Temel Gıda,Baharat,Chef Seasons Cajun Çeşnisi,67.5,1,
Temel Gıda,Baharat,Chef Seasons Tavuk Çeşnisi,63.99,1,
Temel Gıda,Baharat,Chef Seasons BBQ Çeşnisi,27.7,1,
Temel Gıda,Baharat,Chef Seasons Pizza & Makarna Çeşnisi,64.2,1,
Temel Gıda,Baharat,Chef Seasons Pizza & Makarna Çeşnisi,56.5,1,
Temel Gıda,Baharat,Chef Seasons Burger & Patates Çeşnisi,27.7,1,
Temel Gıda,Baharat,Chef Seasons Tavuk Çeşnisi,57.99,1,
Temel Gıda,Baharat,Knorr Tavuk Suyu Bulyon,37.3,1,
Temel Gıda,Baharat,Knorr Et Suyu Bulyon,37.3,1,
Temel Gıda,Baharat,Bizim Mutfak Tavuk Bulyon,41.5,1,
Temel Gıda,Baharat,Bizim Mutfak Et Bulyon,40.99,1,
Temel Gıda,Baharat,Bağdat Köfte Harcı,38.99,1,
Temel Gıda,Baharat,Bizim Mutfak Kemik Suyu Bulyon,55.99,1,
Temel Gıda,Baharat,Yayla Gurme Keten Tohumu,44.5,1,
Temel Gıda,Pasta Malzemeleri,Dr. Oetker Krem Şanti,66.5,1,
Temel Gıda,Pasta Malzemeleri,Dr. Oetker Krem Şanti,120.5,1,
Temel Gıda,Pasta Malzemeleri,Dr. Oetker Çikolatalı Sos,41.5,1,
Temel Gıda,Pasta Malzemeleri,Pakmaya Magnolia Puding,28.99,1,
Temel Gıda,Pasta Malzemeleri,Pakmaya Natürel Kakao ,42.99,1,
Temel Gıda,Pasta Malzemeleri,Dr. Oetker Hamur Kabartma Tozu,14.99,1,
Temel Gıda,Pasta Malzemeleri,Dr. Oetker Hamur Kabartma Tozu,16.5,1,
Temel Gıda,Pasta Malzemeleri,Pakmaya Hamur Kabartma Tozu,24.99,1,
Temel Gıda,Pasta Malzemeleri,Dr. Oetker Hamur Kabartma Tozu,26.5,1,
Temel Gıda,Pasta Malzemeleri,Dr. Oetker Şekerli Vanilin,10.5,1,
Temel Gıda,Pasta Malzemeleri,Dr. Oetker Şekerli Vanilin,13.4,1,
Temel Gıda,Pasta Malzemeleri,Pakmaya Şekerli Vanilin,16.99,1,
Temel Gıda,Pasta Malzemeleri,Dr. Oetker Şekerli Vanilin,18.5,1,
Temel Gıda,Pasta Malzemeleri,Dr. Oetker Instant Maya,15.5,1,
Temel Gıda,Pasta Malzemeleri,Pakmaya Instant Maya,26.99,1,
Temel Gıda,Pasta Malzemeleri,Dr. Oetker Aktif Maya,51.5,1,
Temel Gıda,Pasta Malzemeleri,Pakmaya Aktif Kuru Hamur Mayası ,48.5,1,
Temel Gıda,Pasta Malzemeleri,Dr. Oetker Hızlı Maya,11.5,1,
Temel Gıda,Pasta Malzemeleri,Dr. Oetker Karbonat,8.5,1,
Temel Gıda,Pasta Malzemeleri,Arifoğlu Karbonat,29.99,1,
Temel Gıda,Pasta Malzemeleri,Dr. Oetker Kakao,25.5,1,
Temel Gıda,Pasta Malzemeleri,Pakmaya Kakao,33.8,1,
Temel Gıda,Pasta Malzemeleri,Dr. Oetker Kakao,48.99,1,
Temel Gıda,Pasta Malzemeleri,Dr. Oetker Krem Şanti,69.2,1,
Temel Gıda,Pasta Malzemeleri,Pakmaya Krem Şanti,94.3,1,
Temel Gıda,Pasta Malzemeleri,Dr. Oetker Krem Şanti,87.99,1,
Temel Gıda,Pasta Malzemeleri,Dr. Oetker Çikolatalı Sos,25.99,1,
Temel Gıda,Pasta Malzemeleri,Pakmaya Çikolatalı Sos,35.5,1,
Temel Gıda,Pasta Malzemeleri,Dr. Oetker Meyveli Sos ,27.5,1,
Temel Gıda,Pasta Malzemeleri,Pakmaya Şeker İlavesiz Çikolatalı Sos,35.99,1,
Temel Gıda,Pasta Malzemeleri,Dr. Oetker Meyveli Sos,27.2,1,
Temel Gıda,Pasta Malzemeleri,Dr. Oetker Pudra Şekeri,17.5,1,
Temel Gıda,Pasta Malzemeleri,Pakmaya Pudra Şekeri,37.99,1,
Temel Gıda,Pasta Malzemeleri,Dr. Oetker Buğday Nişastası,24.99,1,
Temel Gıda,Pasta Malzemeleri,Pakmaya Buğday Nişastası,39.5,1,
Temel Gıda,Pasta Malzemeleri,Dr. Oetker Mısır Nişastası,23.3,1,
Temel Gıda,Pasta Malzemeleri,Pakmaya Mısır Nişastası,36.99,1,
Temel Gıda,Pasta Malzemeleri,Pakmaya Pastacı Kreması,28.5,1,
Temel Gıda,Pasta Malzemeleri,Dr. Oetker Vanilyalı Pasta Kreması,60.5,1,
Temel Gıda,Pasta Malzemeleri,Dr. Oetker Vanilyalı Pasta Kreması,41.5,1,
Temel Gıda,Pasta Malzemeleri,Pakmaya Vanilyalı Pasta Kreması,55.99,1,
Temel Gıda,Pasta Malzemeleri,Dr. Oetker Sıvı Aroma Verici Vanilya,58.5,1,
Temel Gıda,Pasta Malzemeleri,Pakmaya Çift Renkli Damla Çikolata,90.99,1,
Temel Gıda,Pasta Malzemeleri,Pakmaya Bitter Parça Çikolata,90.99,1,
Temel Gıda,Pasta Malzemeleri,Pakmaya Sütlü Parça Çikolata,90.99,1,
Temel Gıda,Pasta Malzemeleri,Pakmaya Sütlü Pul Çikolata ,106.5,1,
Temel Gıda,Pasta Malzemeleri,Pakmaya Beyaz Pul Çikolata,105.99,1,
Temel Gıda,Pasta Malzemeleri,Dr. Oetker Karışık Çikolata Parçaları,88.3,1,
Temel Gıda,Pasta Malzemeleri,Dr. Oetker Sütlü Çikolata Parçaları,39.5,1,
Temel Gıda,Pasta Malzemeleri,Dr. Oetker Bitter Çikolata Parçaları,39.99,1,
Temel Gıda,Pasta Malzemeleri,Dr.Oetker Çubuk Pasta Süsü,11.99,1,
Temel Gıda,Pasta Malzemeleri,Dr. Oetker Pasta Süsü Kalp,21.5,1,
Temel Gıda,Pasta Malzemeleri,Dr. Oetker Pasta Süsü Gümüş İnci ,21.5,1,
Temel Gıda,Pasta Malzemeleri,Dr. Oetker Süsleme Glazürü,68.8,1,
Temel Gıda,Pasta Malzemeleri,Pakmaya Pembe Şeker Hamuru,57.99,1,
Temel Gıda,Pasta Malzemeleri,Pakmaya Beyaz Şeker Hamuru,58.5,1,
Temel Gıda,Pasta Malzemeleri,Dr. Oetker Sade Kek Karışımı,49.7,1,
Temel Gıda,Pasta Malzemeleri,Dr. Oetker Çikolatalı Muffin,138.99,1,
Temel Gıda,Pasta Malzemeleri,Dr. Oetker Kakaolu Kek Karışımı,71.99,1,
Temel Gıda,Pasta Malzemeleri,Uno 3 Kat Pastaban Sade,76.99,1,
Temel Gıda,Pasta Malzemeleri,Dr. Oetker Krep,20.99,1,
Temel Gıda,Pasta Malzemeleri,Dr. Oetker Pancake,26.5,1,
Temel Gıda,Pasta Malzemeleri,Dr. Oetker Pirinç Unu,41.99,1,
Temel Gıda,Pasta Malzemeleri,Pakmaya Pirinç Unu,35.99,1,
Temel Gıda,Pasta Malzemeleri,Dr. Oetker Glutensiz Pirinç Unu,48.5,1,
Temel Gıda,Pasta Malzemeleri,Dr. Oetker Pandispanya Un,61.2,1,
Temel Gıda,Pasta Malzemeleri,Dr. Oetker Poğaça,52.5,1,
Temel Gıda,Pasta Malzemeleri,Massimo Savoiardi Kedi Dili ,66.99,1,
Temel Gıda,Pasta Malzemeleri,Kent Boringer Meyveli Sos,66.99,1,
Temel Gıda,Pasta Malzemeleri,Kent Boringer Çikolatalı Sos,66.99,1,
Temel Gıda,Pasta Malzemeleri,Söke Çok Tahıllı Un Karışımı,44.99,1,
Temel Gıda,Pasta Malzemeleri,Mutlu İrmik,23.5,1,
Temel Gıda,Pasta Malzemeleri,Nuh'un Ankara İrmik,35.5,1,
Temel Gıda,Pasta Malzemeleri,Uno 3 Kat Pastaban Kakaolu,76.99,1,
Temel Gıda,Pasta Malzemeleri,Kent Boringer Karamelli Sos,66.99,1,
Temel Gıda,Tatlı,Dr. Oetker İrmik Helvası Sade ,60.99,1,
Temel Gıda,Tatlı,Saffet Abdullah Şekerpare,44.5,1,
Temel Gıda,Tatlı,Dr. Oetker Kakaolu Puding,21.5,1,
Temel Gıda,Tatlı,Dr. Oetker Kakaolu Puding,17.5,1,
Temel Gıda,Tatlı,Dr. Oetker Bitter Çikolatalı Puding,33.99,1,
Temel Gıda,Tatlı,Dr. Oetker Çikolata Parçalı Puding,21.5,1,
Temel Gıda,Tatlı,Dr. Oetker Çilekli Puding,21.5,1,
Temel Gıda,Tatlı,Dr. Oetker Muzlu Puding,30.99,1,
Temel Gıda,Tatlı,Dr. Oetker Orman Meyveli Puding,30.99,1,
Temel Gıda,Tatlı,Dr. Oetker Antep Fıstıklı Puding,33.99,1,
Temel Gıda,Tatlı,Dr. Oetker Çikolatalı Bardakta Puding,19.99,1,
Temel Gıda,Tatlı,Dr. Oetker Vanilyalı Puding,30.99,1,
Temel Gıda,Tatlı,Pakmaya Kakaolu Puding,28.99,1,
Temel Gıda,Tatlı,Pakmaya Çikolatalı Puding,28.99,1,
Temel Gıda,Tatlı,Pakmaya Çikolatalı Naneli Puding,18.99,1,
Temel Gıda,Tatlı,Pakmaya Çikolatalı Portakallı Puding,28.99,1,
Temel Gıda,Tatlı,Bizim Mutfak Kakaolu Puding,4.7,1,
Temel Gıda,Tatlı,Dr. Oetker Supangle,22.99,1,
Temel Gıda,Tatlı,Pakmaya Supangle,30.99,1,
Temel Gıda,Tatlı,Pakmaya Şeker İlavesiz Sütlaç,30.99,1,
Temel Gıda,Tatlı,Dr. Oetker Kazandibi,24.99,1,
Temel Gıda,Tatlı,Dr. Oetker Sakızlı Muhallebi,24.99,1,
Temel Gıda,Tatlı,Dr. Oetker Tavukgöğsü,17.5,1,
Temel Gıda,Tatlı,Dr. Oetker İrmik Helvası,60.5,1,
Temel Gıda,Tatlı,Dr. Oetker Profiterol,65.99,1,
Temel Gıda,Tatlı,Dr. Oetker Aşure,55.5,1,
Temel Gıda,Tatlı,Dr. Oetker Çikolata Şelalesi,44.5,1,
Temel Gıda,Tatlı,Dr. Oetker Trileçe Karamel Soslu,93.99,1,
Temel Gıda,Tatlı,Dr. Oetker Çilekli Trileçe,93.99,1,
Temel Gıda,Tatlı,Dr. Oetker Krem Karamel,43.99,1,
Temel Gıda,Tatlı,Dr. Oetker Çikolatalı Creme Olé,38.99,1,
Temel Gıda,Tatlı,Dr. Oetker Çilek Aromalı Jel,21.5,1,
Temel Gıda,Tatlı,Dr. Oetker Çikolatalı Muffin,138.99,1,
Temel Gıda,Tatlı,Dr. Oetker Yogotella Kayısılı & Şeftalili,27.5,1,
Temel Gıda,Tatlı,Dr. Oetker Yogotella Orman Meyveli,27.5,1,
Temel Gıda,Tatlı,Güllaç & Gülsuyu,66.5,1,
Temel Gıda,Tatlı,Pakmaya Şeker İlavesiz Aşure,49.5,1,
Temel Gıda,Sirke & Salata Sosu,Yeni Kavaklıdere Beyaz Sirke,28.5,1,
Temel Gıda,Sirke & Salata Sosu,Yeni Kavaklıdere Üzüm Sirkesi,32.9,1,
Temel Gıda,Sirke & Salata Sosu,Yeni Kavaklıdere Nar Ekşisi Sosu,24.3,1,
Temel Gıda,Sirke & Salata Sosu,Kemal Kükrer Limon Aromalı Beyaz Sirke,58.5,1,
Temel Gıda,Sirke & Salata Sosu,Kemal Kükrer Beyaz Sirke,58.5,1,
Temel Gıda,Sirke & Salata Sosu,Kemal Kükrer Gurme Üzüm Sirkesi,51.5,1,
Temel Gıda,Sirke & Salata Sosu,Kemal Kükrer Üzüm Sirkesi,77.99,1,
Temel Gıda,Sirke & Salata Sosu,Kemal Kükrer Elma Sirkesi,65.5,1,
Temel Gıda,Sirke & Salata Sosu,Kemal Kükrer Elma Sirkesi,92.5,1,
Temel Gıda,Sirke & Salata Sosu,Kemal Kükrer Organik Elma Sirkesi,129.5,1,
Temel Gıda,Sirke & Salata Sosu,Kemal Kükrer Balzamik Sirke,153.99,1,
Temel Gıda,Sirke & Salata Sosu,Kemal Kükrer Yudumluk Dört Hırsız Sirkesi,69.99,1,
Temel Gıda,Sirke & Salata Sosu,Kemal Kükrer Yudumluk Elmalı Alıç Sirkesi,87.99,1,
Temel Gıda,Sirke & Salata Sosu,Kemal Kükrer Yudumluk Ballı Elma Sirkesi,87.99,1,
Temel Gıda,Sirke & Salata Sosu,Kemal Kükrer Yudumluk Sandaloz Sakızlı Elma Sirkesi,69.99,1,
Temel Gıda,Sirke & Salata Sosu,Kemal Kükrer %100 Nar Ekşisi,129.5,1,
Temel Gıda,Sirke & Salata Sosu,Kemal Kükrer Soya Sosu,92.5,1,
Temel Gıda,Sirke & Salata Sosu,Kemal Kükrer Sumak Ekşisi,92.5,1,
Temel Gıda,Sirke & Salata Sosu,Kemal Kükrer Nar Ekşili Sos,82.3,1,
Temel Gıda,Sirke & Salata Sosu,Kühne Beyaz Sirke,32.9,1,
Temel Gıda,Sirke & Salata Sosu,Kühne Karbonatlı Beyaz Sirke,77.99,1,
Temel Gıda,Sirke & Salata Sosu,Kühne Balzamik Sirke,185.5,1,
Temel Gıda,Sirke & Salata Sosu,Kühne Soya Sosu,160.99,1,
Temel Gıda,Sirke & Salata Sosu,Kühne Balsamikli Salata Sosu,133.5,1,
Temel Gıda,Sirke & Salata Sosu,Kühne Amerikan Sezar Salata Sosu,221.99,1,
Temel Gıda,Sirke & Salata Sosu,Kühne Bin Ada Salata Sosu,221.99,1,
Temel Gıda,Sirke & Salata Sosu,Ferfresh Beyaz Sirke,41.1,1,
Temel Gıda,Sirke & Salata Sosu,Fersan Üzüm Sirkesi,83.5,1,
Temel Gıda,Sirke & Salata Sosu,Chef Seasons Yeşillikli Salata Sosu,73.99,1,
Temel Gıda,Sirke & Salata Sosu,Chef Seasons Ballı Hardallı Salata Sosu,91.99,1,
Temel Gıda,Sirke & Salata Sosu,Raz %100 Nar Ekşisi,133.5,1,
Temel Gıda,Sirke & Salata Sosu,Knorr Fesleğenli & Kekikli Salata Sosu,21.9,1,
Temel Gıda,Sirke & Salata Sosu,Knorr Dereotlu ve Hardallı Salata Sosu,21.9,1,
Temel Gıda,Sirke & Salata Sosu,Knorr Sirkeli ve Sarımsaklı Salata Sosu,21.9,1,
Temel Gıda,Krema,İçim Şef %35 Yağlı Krema,54.99,1,
Temel Gıda,Krema,İçim Şef %18 Yağlı Yemeklik Krema,33.99,1,
Temel Gıda,Krema,Danone Bitkisel Yağlı Krema,17.5,1,
Temel Gıda,Krema,Tikveşli %32 Yağlı Krema,45.99,1,
Temel Gıda,Krema,Tikveşli %18 Yağlı Krema,29.99,1,
Temel Gıda,Krema,Sütaş %18 Yağlı Krema,51.5,1,
Temel Gıda,Krema,Sek Laktozsuz Kahve Kreması ,49.99,1,
Temel Gıda,Tereyağ & Margarin,Sütaş Tereyağı,69.5,1,
Temel Gıda,Tereyağ & Margarin,İçim Tereyağı,234.99,1,
Temel Gıda,Tereyağ & Margarin,İçim Tereyağı,357.5,1,
Temel Gıda,Tereyağ & Margarin,Pınar Tereyağı,355.5,1,
Temel Gıda,Tereyağ & Margarin,Sütaş Dilimli Tereyağı ,609.99,1,
Temel Gıda,Tereyağ & Margarin,Mandıradan Erzincan Tereyağı,135.95,1,
Temel Gıda,Tereyağ & Margarin,Sütaş Yayık Tereyağı,160.99,1,
Temel Gıda,Tereyağ & Margarin,Sek Tereyağı,53.99,1,
Temel Gıda,Tereyağ & Margarin,Sek Tereyağı,310.5,1,
Temel Gıda,Tereyağ & Margarin,Sek Rulo Tereyağı,582.75,1,
Temel Gıda,Tereyağ & Margarin,Teksüt Rulo Tereyağı,232.99,1,
Temel Gıda,Tereyağ & Margarin,Buffa Manda Tereyağı,443.99,1,
Temel Gıda,Tereyağ & Margarin,Sana Paket Bitkisel Margarin Tereyağı Lezzeti,38.5,1,
Temel Gıda,Tereyağ & Margarin,Sana Klasik Paket Margarin,33.5,1,
Temel Gıda,Tereyağ & Margarin,Sana Paket Margarin Hamurişi,43.5,1,
Temel Gıda,Tereyağ & Margarin,Sana Ekmeküstü Kase,48.99,1,
Temel Gıda,Tereyağ & Margarin,Becel Kase Margarin Klasik,44.99,1,
Temel Gıda,Tereyağ & Margarin,Becel Tereyağı Severlere Bitkisel Sürülebilir Yağ,43.99,1,
Temel Gıda,Tereyağ & Margarin,Becel Kase Margarin Zeytinyağlı,51.5,1,
Temel Gıda,Tereyağ & Margarin,Teremyağ Paket Margarin,39.5,1,
Temel Gıda,Tereyağ & Margarin,Teremyağ Kase Margarin,38.99,1,
Temel Gıda,Tereyağ & Margarin,Bizim Paket Margarin,33.99,1,
Temel Gıda,Tereyağ & Margarin,Bizim Kase Margarin,43.5,1,
Temel Gıda,Tereyağ & Margarin,Bizim Paket Margarin,109.95,1,
Temel Gıda,Tereyağ & Margarin,Becel Kase Margarin Tereyağı Keyfi,44.99,1,
Temel Gıda,Tereyağ & Margarin,Bizim Kase Margarin,110.99,1,
Temel Gıda,Tereyağ & Margarin,Sana Klasik Paket Margarin,83.5,1,
Temel Gıda,Tereyağ & Margarin,Teremyağ Paket Margarin,100.99,1,
Temel Gıda,Tereyağ & Margarin,Sana Paket Bitkisel Margarin Tereyağı Lezzeti,95.99,1,
Yiyecek,Sandviç,Mr. NO Jambon & Cheddar Mega Sandviç,146.5,1,
Yiyecek,Sandviç,Mr. NO Gurme Tavuk Teriyaki Sandviç,118.5,1,
Yiyecek,Sandviç,Mr. NO Gurme Mozzarella Peynirli ve Dana Jambonlu Sandviç,111.5,1,
Yiyecek,Sandviç,Mr. NO Gurme Hindi Fümeli Sandviç,111.5,1,
Yiyecek,Sandviç,Mr. NO Gurme Ton Balıklı Sandviç,111.5,1,
Yiyecek,Sandviç,Mr. NO Kaşar & Salam Sandviç,76.5,1,
Yiyecek,Sandviç,Mr. NO Kaşarlı Sandviç,76.5,1,
Yiyecek,Sandviç,Tada Kaşar Peynirli Dana Salamlı Mini Sandviç,82.3,1,
Yiyecek,Sandviç,Tada Kaşar Peynirli Salamlı Mini Üçgen Sandviç,82.3,1,
Yiyecek,Sandviç,Tada Üç Peynirli Zeytin Ezmeli Mini Üçgen Sandviç,82.3,1,
Yiyecek,Sandviç,Tada Hindi Fümeli Mini Üçgen Sandviç,82.3,1,
Yiyecek,Sandviç,Mr. NO Kruvasan Sandviç,99.99,1,
Yiyecek,Sandviç,Mr. NO Viyana Sandviç,69.5,1,
Yiyecek,Hazır Yemek,Knorr Çabuk Makarna Mac & Cheese,44.5,1,
Yiyecek,Hazır Yemek,Knor Çabuk Makarna Trüflü Penne ,44.5,1,
Yiyecek,Hazır Yemek,Dudomi Tavuk Bardak Noodle ,16.99,1,
Yiyecek,Hazır Yemek,Dudomi Körili Bardak Noodle,16.99,1,
Yiyecek,Hazır Yemek,Indomie Köri Çeşnili Hazır Noodle,11.99,1,
Yiyecek,Hazır Yemek,Indomie Körili Hazır Noodle,49.99,1,
Yiyecek,Hazır Yemek,Indomie Köri Çeşnili Hazır Noodle,88.99,1,
Yiyecek,Hazır Yemek,Indomie Tavuklu Noodle,11.99,1,
Yiyecek,Hazır Yemek,Indomie Tavuk Aromalı Noodle,88.99,1,
Yiyecek,Hazır Yemek,Indomie Tavuklu Hazır Noodle,49.99,1,
Yiyecek,Hazır Yemek,Indomie Sebzeli Hazır Noodle,11.99,1,
Yiyecek,Hazır Yemek,Indomie Sebze Çeşnili Hazır Noodle,49.99,1,
Yiyecek,Hazır Yemek,Indomie Spesiyal Hazır Noodle,11.99,1,
Yiyecek,Hazır Yemek,Indomie Spesiyal Hazır Noodle,49.99,1,
Yiyecek,Hazır Yemek,Indomie Köri Bardak Noodle,26.99,1,
Yiyecek,Hazır Yemek,Indomie Tavuk Bardak Noodle,26.99,1,
Yiyecek,Hazır Yemek,Indomie Dana Eti Bardak Noodle,26.99,1,
Yiyecek,Hazır Yemek,Indomie Sebzeli Bardak Noodle,26.99,1,
Yiyecek,Hazır Yemek,Indomie Gurme Soya Soslu Noodle,16.5,1,
Yiyecek,Hazır Yemek,Indomie Gurme Acı ve Baharatlı Noodle,16.5,1,
Yiyecek,Hazır Yemek,Indomie Jumbo Tavuklu Noodle,15.5,1,
Yiyecek,Hazır Yemek,Indomie Jumbo Körili Noodle,15.5,1,
Yiyecek,Hazır Yemek,Dudomi Tavuk Çeşnili Noodle,7.99,1,
Yiyecek,Hazır Yemek,Dudomi Körili Noodle,7.99,1,
Yiyecek,Hazır Yemek,Oba Mie Körili Noodle,6.99,1,
Yiyecek,Hazır Yemek,Knorr Tavuk Çeşnili Çabuk Noodle,12.5,1,
Yiyecek,Hazır Yemek,Knorr Körili Çabuk Noodle,12.5,1,
Yiyecek,Hazır Yemek,Knorr Acılı Domatesli Çabuk Noodle,12.5,1,
Yiyecek,Hazır Yemek,Knorr 3 Peynirli Çabuk Makarna XL,27.7,1,
Yiyecek,Hazır Yemek,Knorr Napoliten Soslu Çabuk Makarna XL,27.7,1,
Yiyecek,Hazır Yemek,Knorr Mac & Cheese Çabuk Makarna,77.99,1,
Yiyecek,Hazır Yemek,Pastavilla Mac & Cheese Peynirli Makarna,50.5,1,
Yiyecek,Hazır Yemek,Tat Bulgur Pilavı Sebzeli,44.5,1,
Yiyecek,Hazır Yemek,Yayla Tarhana Çorbası,24.5,1,
Yiyecek,Hazır Yemek,Yayla Chialı Salata Toping,45.5,1,
Yiyecek,Hazır Yemek,Yayla Kinoalı Salata Toping,45.5,1,
Yiyecek,Hazır Yemek,Yayla Hazır Salata Acı Miks,44.5,1,
Yiyecek,Hazır Yemek,Yayla Hazır Salata Ekşi Miks,44.5,1,
Yiyecek,Hazır Yemek,Yayla Hazır Salata Yeşil Miks,34.5,1,
Yiyecek,Hazır Yemek,Yayla Hazır Salata Tatlı Miks,34.4,1,
Yiyecek,Hazır Yemek,Yayla Soslu Mısır,44.5,1,
Yiyecek,Hazır Yemek,Yayla Şehriyeli Pirinç Pilavı,40.99,1,
Yiyecek,Hazır Yemek,Yayla Nohutlu Pirinç Pilavı,48.99,1,
Yiyecek,Hazır Yemek,Yayla Garnitürlü Pirinç Pilavı,47.99,1,
Yiyecek,Hazır Yemek,Yayla Yeşil Mercimekli Bulgur Pilavı,36.99,1,
Yiyecek,Hazır Yemek,Yayla Sebzeli Bulgur Pilavı,53.5,1,
Yiyecek,Hazır Yemek,Yayla Nohutlu Bulgur Pilavı,19.99,1,
Yiyecek,Hazır Yemek,Yayla Nohutlu Bulgur Pilavı,36.99,1,
Yiyecek,Hazır Yemek,Yayla Mac & Cheese,37.5,1,
Yiyecek,Hazır Yemek,Yayla Napoliten Soslu Makarna,27.99,1,
Yiyecek,Hazır Yemek,Yayla Napoliten Soslu Makarna,48.99,1,
Yiyecek,Hazır Yemek,Yayla Arabiata Soslu Makarna,48.99,1,
Yiyecek,Hazır Yemek,Yayla Bolonez Soslu Makarna ,52.5,1,
Yiyecek,Hazır Yemek,Yayla Pesto Soslu Makarna ,47.99,1,
Yiyecek,Hazır Yemek,Yayla Kremalı Mantar Soslu Makarna ,48.99,1,
Yiyecek,Hazır Yemek,Yayla Etli Kuru Fasulye,104.5,1,
Yiyecek,Hazır Yemek,Yayla Etli Kuru Fasulye,104.5,1,
Yiyecek,Hazır Yemek,Yayla Etli Nohut Yemeği,104.5,1,
Yiyecek,Hazır Yemek,Yayla Haşlanmış Nohut,46.99,1,
Yiyecek,Hazır Yemek,Yayla Haşlanmış Garnitür,46.99,1,
Yiyecek,Hazır Yemek,Yayla Haşlanmış Fasulye,49.99,1,
Yiyecek,Hazır Yemek,Yayla Üzüm Hoşafı,6.99,1,
Yiyecek,Hazır Yemek,Yayla Tavuklu Pilav,59.99,1,
Yiyecek,Hazır Yemek,Yayla Sebzeli Tavuk Sote,85.5,1,
Yiyecek,Hazır Yemek,Yayla Etli Özbek Pilavı,95.5,1,
Yiyecek,Hazır Yemek,Legurme Mantarlı Bulgur Pilavı,27.7,1,
Yiyecek,Hazır Yemek,Yayla Fasulye Pilaki,52.5,1,
Yiyecek,Hazır Yemek,Yayla Barbunya Pilaki,49.99,1,
Yiyecek,Hazır Yemek,Yayla Meksika Soslu Pilaki,72.5,1,
Yiyecek,Hazır Yemek,Legurme Barbunya Pilaki,47.99,1,
Yiyecek,Hazır Yemek,Legurme Meksika Soslu Pilaki,47.5,1,
Yiyecek,Hazır Yemek,Tada Sebzeli Bulgur Pilavı,53.5,1,
Yiyecek,Hazır Yemek,Tada Yaprak Sarma,94.99,1,
Yiyecek,Hazır Yemek,Tada Nohutlu Basmati Pilavı,68.99,1,
Yiyecek,Hazır Yemek,Tada Salsa Soslu Patatesli Tavuk,100.99,1,
Yiyecek,Hazır Yemek,Tada Etli Kuru Fasulye,95.5,1,
Yiyecek,Hazır Yemek,Yayla Tereyağlı Kuru Fasulye,63.99,1,
Yiyecek,Hazır Yemek,Tada Etli Nohut,95.5,1,
Yiyecek,Hazır Yemek,Tada Zeytinyağlı Mercimekli Enginar,106.99,1,
Yiyecek,Hazır Yemek,Tada Zeytinyağlı Kuru Patlıcan Dolma,102.99,1,
